,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-let-7f-2-3p,3.493967723,-0.929096761,0.607652247,-1.528994201,0.126265882,0.998458272
hsa-miR-625-3p,14.30196078,0.873001901,0.571845094,1.526640536,0.126850421,0.998458272
hsa-miR-7641-1-5p,28.5425993,-0.841777679,0.553230816,-1.521566866,0.128117645,0.998458272
hsa-miR-25-5p,8.252472071,-0.867087967,0.577027482,-1.502680538,0.132921444,0.998458272
hsa-miR-339-3p,12.02057694,0.817049813,0.544380062,1.500881222,0.133386286,0.998458272
hsa-miR-574-5p,14.27626589,-0.894400763,0.602644784,-1.484125951,0.13777551,0.998458272
hsa-miR-543-3p,1.362431603,-0.86742104,0.586183288,-1.47977784,0.138932544,0.998458272
hsa-miR-93-5p,1560.980766,0.796886781,0.543742251,1.465559792,0.142768252,0.998458272
hsa-miR-548an-5p,2.975861878,0.883319508,0.605143718,1.459685497,0.14437653,0.998458272
hsa-miR-942-5p,7.517550497,-0.814751461,0.562064228,-1.449570032,0.147178458,0.998458272
hsa-miR-22-3p,555.7374209,0.813048798,0.562646278,1.445044303,0.148445442,0.998458272
hsa-miR-548f-1-3p,2.709803757,-0.872417437,0.607808083,-1.435350173,0.151187337,0.998458272
hsa-miR-218-2-5p,2731.445876,-0.787527598,0.548854682,-1.4348563,0.151328051,0.998458272
hsa-miR-548ae-2-5p,5.765851751,0.84645042,0.59316052,1.427017463,0.153574861,0.998458272
hsa-miR-218-1-5p,2737.315338,-0.781342587,0.549053397,-1.42307213,0.154715246,0.998458272
hsa-miR-224-5p,76.10217877,-0.689341579,0.490176323,-1.406313497,0.159631054,0.998458272
hsa-miR-3182-5p,450.5555829,0.846668326,0.602589122,1.405050797,0.160006174,0.998458272
hsa-miR-181c-3p,2.152681868,-0.835985451,0.602658914,-1.387161847,0.165392417,0.998458272
hsa-miR-1908-5p,1.698758694,-0.817261065,0.601197925,-1.359387702,0.174023766,0.998458272
hsa-miR-532-5p,747.445207,-0.662637597,0.488610314,-1.356167845,0.17504577,0.998458272
hsa-miR-7-1-5p,1223.347116,0.678218171,0.500414985,1.355311474,0.175318341,0.998458272
hsa-miR-7-3-5p,1223.909902,0.678076613,0.500418149,1.355020025,0.175411177,0.998458272
hsa-miR-7-2-5p,1223.678589,0.677418843,0.50035431,1.353878302,0.175775207,0.998458272
hsa-miR-361-5p,51.93145098,0.723276549,0.535160754,1.351512686,0.176531259,0.998458272
hsa-miR-542-3p,30.96449333,0.65876168,0.491103462,1.341390829,0.179793594,0.998458272
hsa-miR-424-5p,28.45788808,0.746433603,0.557210964,1.339588866,0.180379046,0.998458272
